file,href
Poly(cyclodextrin-ionic liquid) based ferrofluid: A new class of magnetic colloid for dispersive liquid phase microextraction of polycyclic aromatic hydrocarbons from food samples prior to GC-FID analysis,https://api.elsevier.com/content/abstract/scopus_id/85078028136
International consensus statements for endoscopic management of distal biliary stricture,https://api.elsevier.com/content/abstract/scopus_id/85077841779
Factors Predictive of Remission of Chronic Anterior Uveitis,https://api.elsevier.com/content/abstract/scopus_id/85077704614
Evaluation of chemical treatment combined with vacuum and ultrasonication with a water resonance system for reducing Campylobacter on naturally contaminated chicken carcasses,https://api.elsevier.com/content/abstract/scopus_id/85077366164
Effect of oral oseltamivir on virological outcomes in low-risk adults with influenza: A randomized clinical trial,https://api.elsevier.com/content/abstract/scopus_id/85077244223
"Needle EMG, a Jigsaw to disclose lipid storage myopathy due to multiple Acyl-COA dehydrogenase deficiency",https://api.elsevier.com/content/abstract/scopus_id/85076981404
A critique on the Corruption Perceptions Index: An interdisciplinary approach,https://api.elsevier.com/content/abstract/scopus_id/85076850491
Thai dance exercises benefited functional mobility and fall rates among community-dwelling older individuals,https://api.elsevier.com/content/abstract/scopus_id/85076588006
Resilience and self-regulation processes of microalgae under UV radiation stress,https://api.elsevier.com/content/abstract/scopus_id/85075809052
Which characteristics can be expected from p16+-squamous cell carcinomas of the posterior oral cavity and oropharynx? – Distinctive results from Central Germany,https://api.elsevier.com/content/abstract/scopus_id/85075518705
Simulations of sorbent regeneration in a circulating fluidized bed system for sorption enhanced steam reforming with dolomite,https://api.elsevier.com/content/abstract/scopus_id/85075469036
Biodiesel Production Via Interesterification of Palm Oil and Ethyl Acetate Using Ion-Exchange Resin in a Packed-Bed Reactor,https://api.elsevier.com/content/abstract/scopus_id/85074644600
Optimal overbooking model for car rental business with two levels of prices having stochastic joint booking and show-up levels,https://api.elsevier.com/content/abstract/scopus_id/85074494250
"Efficacy of anti-inflammatory moisturizer vs hydrophilic cream in elderly patients with moderate to severe xerosis: A split site, triple-blinded, randomized, controlled trial",https://api.elsevier.com/content/abstract/scopus_id/85074097218
National feasibility survey of peritoneal dialysis key performance indicators in Thailand from provider perspective,https://api.elsevier.com/content/abstract/scopus_id/85074079415
The Significance of Relative Claudin Expression in Odontogenic Tumors,https://api.elsevier.com/content/abstract/scopus_id/85071442614
"Organic geochemistry of the Lower Permian Tak Fa Formation in Phetchabun Province, Thailand: implications for its paleoenvironment and hydrocarbon generation potential",https://api.elsevier.com/content/abstract/scopus_id/85070985764
"Effect of Ball Milling Time on the Physical, Thermal and Fracture Behaviour of 2MgO.2Al2O3.5SiO2 Precursors",https://api.elsevier.com/content/abstract/scopus_id/85070278607
Using pre-commitment to reduce alcohol consumption: Lessons from a quasi-experiment in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85068070774
High selective monoaromatic hydrocarbon production via integrated pyrolysis and catalytic upgrading of Napier grass over Ca/Ni/boronic acid/KIT-6,https://api.elsevier.com/content/abstract/scopus_id/85065672931
Surface morphology and cellulose structure of Napier grass pretreated with the ionic liquid 1-ethyl-3-methylimidazolium acetate combined with either water or dimethyl sulfoxide as a co-solvent under microwave irradiation,https://api.elsevier.com/content/abstract/scopus_id/85065446765
Comparative Study of Three Chemical Pretreatments and Their Effects on the Structural Changes of Rice Straw and Butanol Production,https://api.elsevier.com/content/abstract/scopus_id/85062148208
Two-Stage Liquefaction of Oil Palm Shell in Alkali Supercritical Ethanol–Water for Enhanced Bio-Oil Production,https://api.elsevier.com/content/abstract/scopus_id/85061619831
Mechanical properties of cement-clay interlocking (Cci) hollow bricks,https://api.elsevier.com/content/abstract/scopus_id/85090748463
Weekly forecasting model for dengue hemorrhagic fever outbreak in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85090715235
Effects of crumbed para rubber on permanent deformation resistance of hot mix asphalt,https://api.elsevier.com/content/abstract/scopus_id/85086705638
Effect of local rewiring in adaptive epidemic networks,https://api.elsevier.com/content/abstract/scopus_id/85079269898
Investigation on Solubility of Carbon Dioxide in the Mixed Aqueous Solution of MEA and 2-MAE,https://api.elsevier.com/content/abstract/scopus_id/85099487339
Measurement of Mass Transfer Coefficient of CO2-Amine System from Absorption Process,https://api.elsevier.com/content/abstract/scopus_id/85099487305
Application of Natural Dolomite for Soil Upgrading,https://api.elsevier.com/content/abstract/scopus_id/85099487271
Analysis of the use of SEN0161 pH sensor for water in goldfish ponds,https://api.elsevier.com/content/abstract/scopus_id/85086788322
Decreased of BAFF-R expression and B cells maturation in patients with hepatitis B virus-related hepatocellular carcinoma,https://api.elsevier.com/content/abstract/scopus_id/85086355002
Surface modification of graphene oxide via noncovalent functionalization with porphyrins for selective photocatalytic oxidation of alcohols,https://api.elsevier.com/content/abstract/scopus_id/85085965254
Utility of Plasmodium falciparum DNA from rapid diagnostic test kits for molecular analysis and whole genome amplification,https://api.elsevier.com/content/abstract/scopus_id/85085539970
"In schizophrenia, psychomotor retardation is associated with executive and memory impairments, negative and psychotic symptoms, neurotoxic immune products and lower natural IgM to malondialdehyde",https://api.elsevier.com/content/abstract/scopus_id/85079228580
Vanadium-Based Oxide on Two-Dimensional Vanadium Carbide MXene (V2Ox@V2CTx) as Cathode for Rechargeable Aqueous Zinc-Ion Batteries,https://api.elsevier.com/content/abstract/scopus_id/85087587833
"Two new species of the genus Chironephthya (Octocorallia, Alcyonacea, Nidaliidae, Siphonogorgiinae) from the Gulf of Thailand",https://api.elsevier.com/content/abstract/scopus_id/85085381001
Spatial Separation of Charge Carriers via Heterogeneous Structural Defects in Graphitic Carbon Nitride for Photocatalytic Hydrogen Evolution,https://api.elsevier.com/content/abstract/scopus_id/85087983104
Measurement of the jet mass distribution and top quark mass in hadronic decays of boosted top quarks in pp collisions at √s = 13 TeV,https://api.elsevier.com/content/abstract/scopus_id/85086052956
Gamma-glutamyl transferase and cardiovascular risk in nonalcoholic fatty liver disease: The Gut and Obesity Asia initiative,https://api.elsevier.com/content/abstract/scopus_id/85085854181
Pinostrobin suppresses the Ca2+-signal-dependent growth arrest in yeast by inhibiting the Swe1-mediated G2cell-cycle regulation,https://api.elsevier.com/content/abstract/scopus_id/85085532876
Protein patterning with antifouling polymer gel platforms generated using visible light irradiation,https://api.elsevier.com/content/abstract/scopus_id/85085265603
"Rotavirus infection in children in Southeast Asia 2008-2018: Disease burden, genotype distribution, seasonality, and vaccination",https://api.elsevier.com/content/abstract/scopus_id/85085157403
Toward semantic data imputation for a dengue dataset,https://api.elsevier.com/content/abstract/scopus_id/85082803518
Incidence of acute kidney injury and use of renal replacement therapy in intensive care unit patients in Indonesia,https://api.elsevier.com/content/abstract/scopus_id/85085156012
Optical Bioelectronic Device Based on a Screen-Printed Electroluminescent Transducer,https://api.elsevier.com/content/abstract/scopus_id/85084663825
Tuning rigidity and negative electrostriction of multi-walled carbon nanotube filled poly(lactic acid),https://api.elsevier.com/content/abstract/scopus_id/85083523582
Risk and profit-based bidding and offering strategies for pumped hydro storage in the energy market,https://api.elsevier.com/content/abstract/scopus_id/85080029996
Solvent-based washing as a treatment alternative for onshore petroleum drill cuttings in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85079855225
"Antibodies to measles, mumps, and rubella virus in Thai children after two-dose vaccination at 9 months and 2.5 years: A longitudinal study",https://api.elsevier.com/content/abstract/scopus_id/85083706044
Transactional and transformational leadership: a study of Indonesian managers,https://api.elsevier.com/content/abstract/scopus_id/85076202177
A literature perspective of key factors influencing creativity and a conceptual model for virtual learning team work,https://api.elsevier.com/content/abstract/scopus_id/85093648515
"The influnce of external cultures on art, music, and dance education students: A case study of Thailand and Lao Pdr",https://api.elsevier.com/content/abstract/scopus_id/85092642393
Hospital epidemiology and antimicrobial susceptibility of isolated methicillin-resistant Staphylococcus aureus: a one-year retrospective study at a tertiary care center in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85084464804
Risk-constrained optimal operation of fuel cell/photovoltaic/battery/grid hybrid energy system using downside risk constraints method,https://api.elsevier.com/content/abstract/scopus_id/85082757025
"Conflict and Peace Economics: Retrospective and Prospective Reflections on Concepts, Theories, and Data",https://api.elsevier.com/content/abstract/scopus_id/85082129701
Effect of molecular shape of suspended colloids on an osmotic flow across a fibrous membrane,https://api.elsevier.com/content/abstract/scopus_id/85079014790
Antiplatelet activity of deferiprone through cyclooxygenase-1 inhibition,https://api.elsevier.com/content/abstract/scopus_id/85070251065
"Palladium-Catalyzed Cycloaddition of Alkynylimines, Double Isocyanides, and H2O/KOAc",https://api.elsevier.com/content/abstract/scopus_id/85087732636
"The uterine-chemokine-brain axis: menstrual cycle-associated symptoms (MCAS) are in part mediated by CCL2, CCL5, CCL11, CXCL8 and CXCL10",https://api.elsevier.com/content/abstract/scopus_id/85081995331
Cohomology theory for financial time series,https://api.elsevier.com/content/abstract/scopus_id/85081230160
"Suppression of white feces syndrome in Pacific white shrimp, Litopenaeus vannamei, using hen egg white lysozyme",https://api.elsevier.com/content/abstract/scopus_id/85079181019
Development of a species-specific polymerase chain reaction for highly sensitive detection of Flavobacterium columnare targeting chondroitin AC lyase gene,https://api.elsevier.com/content/abstract/scopus_id/85076978074
"Draft genome sequences of chlamydiales bacterium STE3 and neochlamydia sp. strain AcF84, endosymbionts of acanthamoeba spp",https://api.elsevier.com/content/abstract/scopus_id/85086310869
A universal and facile approach to suppress dendrite formation for a Zn and Li metal anode,https://api.elsevier.com/content/abstract/scopus_id/85086012008
Test Case Impact Analysis for BPMN Input Changes,https://api.elsevier.com/content/abstract/scopus_id/85089231701
Monitoring Call activity and Service Task Invocations for BPMN,https://api.elsevier.com/content/abstract/scopus_id/85089216023
Morphology and Mechanical Properties of Polyamide 6 and Polybutylene Terephthalate Blends Compatibilized with Epoxidized Natural Rubber,https://api.elsevier.com/content/abstract/scopus_id/85085211241
A traction controller of a two-wheel mobile robot with feedforward compensator,https://api.elsevier.com/content/abstract/scopus_id/85085172117
Why are lopinavir and ritonavir effective against the newly emerged coronavirus 2019? Atomistic insights into the inhibitory mechanisms,https://api.elsevier.com/content/abstract/scopus_id/85083865612
In vivo removal of profenofos in agricultural soil and plant growth promoting activity on Vigna radiata by efficient bacterial formulation,https://api.elsevier.com/content/abstract/scopus_id/85076439333
Study of J/ψ meson production inside jets in pp collisions at s=8TeV,https://api.elsevier.com/content/abstract/scopus_id/85082850250
Supersymmetric S-matrices from the worldsheet in 10 & 11d,https://api.elsevier.com/content/abstract/scopus_id/85082015457
Process development of sustainable biorefinery system integrated into the existing pulping process,https://api.elsevier.com/content/abstract/scopus_id/85078681939
Delayed versus early initiation of renal replacement therapy for severe acute kidney injury: a systematic review and individual patient data meta-analysis of randomised clinical trials,https://api.elsevier.com/content/abstract/scopus_id/85084225207
Parameter-dependent linear matrix inequality approach to robust state estimation of noisy genetic networks,https://api.elsevier.com/content/abstract/scopus_id/85082009237
Optimal operational strategy for a vanadium redox flow battery,https://api.elsevier.com/content/abstract/scopus_id/85081715514
Silver line defect reduction of rear lens combination lamp process,https://api.elsevier.com/content/abstract/scopus_id/85085771350
Processing and antibacterial application of biodegradable sponge nano-composite materials of silver nanoparticles and silk sericin,https://api.elsevier.com/content/abstract/scopus_id/85082717072
Waste generation and management status in the fast-expanding Indian cities: A review,https://api.elsevier.com/content/abstract/scopus_id/85084693672
Additional Candida albicans administration enhances the severity of dextran sulfate solution induced colitis mouse model through leaky gut-enhanced systemic inflammation and gut-dysbiosis but attenuated by Lactobacillus rhamnosus L34,https://api.elsevier.com/content/abstract/scopus_id/85073959987
Presence of hepatitis b virus in paraffin-embedded liver tissues of patients with hepatocellular carcinoma,https://api.elsevier.com/content/abstract/scopus_id/85114592453
Factors influencing technology adoption of people with visual impairment: Case study of financial transactions through an automatic teller machine (atm),https://api.elsevier.com/content/abstract/scopus_id/85114108509
Opinion mining for laptop reviews using naïve bayes,https://api.elsevier.com/content/abstract/scopus_id/85108694114
"A new environmental performance index based on the carbon footprint, VOC emissions, and waste in a printing house",https://api.elsevier.com/content/abstract/scopus_id/85105382759
Treatment and clinical outcome of colistin-resistant klebsiella pneumoniae bacteremia patients,https://api.elsevier.com/content/abstract/scopus_id/85099466094
Green synthesis of iron oxide nanoparticles using Hibiscus rosa-sinensis for fortifying wheat biscuits,https://api.elsevier.com/content/abstract/scopus_id/85097762668
Transient treatment response of platelet-rich plasma injection for temporal triangular alopecia: A case report with dermoscopic examination follow-up,https://api.elsevier.com/content/abstract/scopus_id/85097404185
"The existence of argyrophilic endocrine cells in the digestive system of snake eels (Pisodonophis boro, Hamilton, 1822)",https://api.elsevier.com/content/abstract/scopus_id/85093900060
Cognition-adjusted dependency ratio among later-life adults and the role of education,https://api.elsevier.com/content/abstract/scopus_id/85089851108
Suicidal idea among the elderly,https://api.elsevier.com/content/abstract/scopus_id/85089836861
COVID-19: An early review of its global impact and considerations for parkinson’s disease patient care,https://api.elsevier.com/content/abstract/scopus_id/85089371016
Automatic Epileptic Seizure Onset-Offset Detection Based on CNN in Scalp EEG,https://api.elsevier.com/content/abstract/scopus_id/85089233276
Learning A Common Granger Causality Network Using A Non-Convex Regularization,https://api.elsevier.com/content/abstract/scopus_id/85089228993
Acute myocardial infarction among hospitalizations for heat stroke in the united states,https://api.elsevier.com/content/abstract/scopus_id/85089069343
Changing dynamics of psychoneuroimmunology during the COVID-19 pandemic,https://api.elsevier.com/content/abstract/scopus_id/85089005953
"Erratum to: Study of dijet events with a large rapidity gap between the two leading jets in pp collisions at s = 7 Te (The European Physical Journal C, (2018), 78, 3, (242), 10.1140/epjc/s10052-018-5691-6)",https://api.elsevier.com/content/abstract/scopus_id/85088935907
Pedv orf3 independently regulates iκb kinase β-mediated nf-κb and ifn-β promoter activities,https://api.elsevier.com/content/abstract/scopus_id/85087368096
Nutrition management in acute pancreatitis: Clinical practice consideration,https://api.elsevier.com/content/abstract/scopus_id/85086891066
Catalysis and fine chemicals,https://api.elsevier.com/content/abstract/scopus_id/85086366607
Bergenin from Cissus javana DC. (Vitaceae) root extract enhances glucose uptake by rat L6 myotubes,https://api.elsevier.com/content/abstract/scopus_id/85086270874
Guidelines to build a smooth transition from home to preschool: Parental roles in the thai context,https://api.elsevier.com/content/abstract/scopus_id/85086116363
Calibration of the CMS hadron calorimeters using proton-proton collision data at s = 13 TeV,https://api.elsevier.com/content/abstract/scopus_id/85086015865
Results of traumatic canalicular laceration repair performed by trainees in a tertiary eye care center,https://api.elsevier.com/content/abstract/scopus_id/85085963947
Transient CO2 diffusion from vehicle cabin micro-environment in hot and humid climates,https://api.elsevier.com/content/abstract/scopus_id/85085889871
Button damper reduces the impact force during tennis flat serve,https://api.elsevier.com/content/abstract/scopus_id/85085879601
An assessment of the niche centroid hypothesis: Pteropus lylei (Chiroptera),https://api.elsevier.com/content/abstract/scopus_id/85085687411
Research competency enhancement process based on knowledge management procedures for developing routine to research of support staff at Thaksin University,https://api.elsevier.com/content/abstract/scopus_id/85085621325
Lactic acid modified natural rubber-bacterial cellulose composites,https://api.elsevier.com/content/abstract/scopus_id/85085609601
Efficacy of Broadline® in cats against induced infections with developing fourth-stage larval and adult Ancylostoma ceylanicum hookworms,https://api.elsevier.com/content/abstract/scopus_id/85085547028
Green pathway in utilizing CO2 via cycloaddition reaction with epoxide-A mini review,https://api.elsevier.com/content/abstract/scopus_id/85085531244
"Parasitism of soldiers of the termite, macrotermes gilvus (Hagen), by the scuttle fly, megaselia scalaris (loew) (diptera: Phoridae)",https://api.elsevier.com/content/abstract/scopus_id/85085528510
Structure-activity analysis and molecular docking studies of coumarins from toddalia asiatica as multifunctional agents for alzheimer's disease,https://api.elsevier.com/content/abstract/scopus_id/85085492957
Synthesis and characterization of hollow-sphered poly(n-methyaniline) for enhanced electrical conductivity based on the anionic surfactant templates and doping,https://api.elsevier.com/content/abstract/scopus_id/85085375872
Erratum: Gastric peroral endoscopic pyloromyotomy versus gastric electrical stimulation in the treatment of refractory gastroparesis: A propensity score-matched analysis of long term outcomes (Endoscopy (2020) 52 (349-358) DOI: 10.1055/a-1111-8566),https://api.elsevier.com/content/abstract/scopus_id/85085158129
Friends and exam cheating: An experimental study in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85085008473
Measurement of differential cross sections and charge ratios for t-channel single top quark production in proton–proton collisions at √s=13Te,https://api.elsevier.com/content/abstract/scopus_id/85084861861
Quantification of glucose-6-phosphate dehydrogenase activity by spectrophotometry: A systematic review and meta-analysis,https://api.elsevier.com/content/abstract/scopus_id/85084787376
Cationic Polylactic Acid-Based Nanoparticles Improve BSA-FITC Transport Across M Cells and Engulfment by Porcine Alveolar Macrophages,https://api.elsevier.com/content/abstract/scopus_id/85084786718
The role of preoperative parenteral nutrition,https://api.elsevier.com/content/abstract/scopus_id/85084721016
Cyanidin attenuates methylglyoxal-induced oxidative stress and apoptosis in ins-1 pancreatic β-cells by increasing glyoxalase-1 activity,https://api.elsevier.com/content/abstract/scopus_id/85084720657
"Growth, Body Composition, and Neurodevelopmental Outcomes at 2 Years among Preterm Infants Fed an Exclusive Human Milk Diet in the Neonatal Intensive Care Unit: A Pilot Study",https://api.elsevier.com/content/abstract/scopus_id/85084693435
Search for an excited lepton that decays via a contact interaction to a lepton and two jets in proton-proton collisions at √s = 13 TeV,https://api.elsevier.com/content/abstract/scopus_id/85084637829
The development and validation of a hazard perception test for Thai drivers,https://api.elsevier.com/content/abstract/scopus_id/85084599712
"Degradation mechanism of 2,4-dichlorophenol by fungi isolated from marine invertebrates",https://api.elsevier.com/content/abstract/scopus_id/85084587186
"Search for direct top squark pair production in events with one lepton, jets, and missing transverse momentum at 13 TeV with the CMS experiment",https://api.elsevier.com/content/abstract/scopus_id/85084492726
Search for high mass dijet resonances with a new background prediction method in proton-proton collisions at √s = 13 TeV,https://api.elsevier.com/content/abstract/scopus_id/85084474401
Review of upper limb exoskeleton for rehabilitation and assistive application,https://api.elsevier.com/content/abstract/scopus_id/85084385394
Gut leakage enhances sepsis susceptibility in iron-overloaded β-thalassemia mice through macrophage hyperinflammatory responses,https://api.elsevier.com/content/abstract/scopus_id/85084379899
High-capacity dual-electrolyte aluminum-air battery with circulating methanol anolyte,https://api.elsevier.com/content/abstract/scopus_id/85084371788
The causal connection of natural resources and globalization with energy consumption in top Asian countries: evidence from a nonparametric causality-in-quantile approach,https://api.elsevier.com/content/abstract/scopus_id/85084362052
Early childhood caries and its associated factors among 9-to 18-month old exclusively breastfed children in thailand: A cross-sectional study,https://api.elsevier.com/content/abstract/scopus_id/85084361137
Benzoxazine dimer analogue targets integrin β3 in lung cancer cells and suppresses anoikis resistance and migration,https://api.elsevier.com/content/abstract/scopus_id/85084277167
Levansucrase from bacillus amyloliquefaciens kk9 and its y237s variant producing the high bioactive levan-type fructooligosaccharides,https://api.elsevier.com/content/abstract/scopus_id/85084276532
"Hiring discrimination against highly competent candidates: An investigation of competence and warmth stereotypes, and cooperative/competitive mindsets",https://api.elsevier.com/content/abstract/scopus_id/85084266613
IR microspectroscopic identification of microplastics in municipal wastewater treatment plants,https://api.elsevier.com/content/abstract/scopus_id/85084239361
Cost-Effectiveness Analysis of Xpert MTB/RIF for Multi-Outcomes of Presumptive Pulmonary Tuberculosis Patients in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85084225261
"Successful pregnancy following chemotherapy in a survivor of small cell carcinoma of the ovary, hypercalcemic type (SCCOHT): A case report and review of literature",https://api.elsevier.com/content/abstract/scopus_id/85084196450
Binder-free α-MnO2 nanowires on carbon cloth as cathode material for zinc-ion batteries,https://api.elsevier.com/content/abstract/scopus_id/85083989909
Heuristic Algorithms for Aggregated HVAC Control via Smart Thermostats for Regulation Service,https://api.elsevier.com/content/abstract/scopus_id/85083985466
Gastric peroral endoscopic pyloromyotomy versus gastric electrical stimulation in the treatment of refractory gastroparesis: A propensity score-matched analysis of long term outcomes,https://api.elsevier.com/content/abstract/scopus_id/85083914778
National screening programs for cervical cancer in Asian countries,https://api.elsevier.com/content/abstract/scopus_id/85083913125
The First Asian Kidney Transplantation Prediction Models for Long-term Patient and Allograft Survival,https://api.elsevier.com/content/abstract/scopus_id/85083880208
Role of Zeolite-Supported Nanoscale Zero-Valent Iron in Selenate Removal,https://api.elsevier.com/content/abstract/scopus_id/85083656796
Comparison of exercise training and estrogen supplementation on mast cellmediated doxorubicin-induced cardiotoxicity,https://api.elsevier.com/content/abstract/scopus_id/85083546390
On-farm lambing outcomes after transfer of vitrified and slow frozen embryos,https://api.elsevier.com/content/abstract/scopus_id/85083520243
Relationships Between Pharmaceutical Therapy–Related Quality of Life and Health Utility Scores in Thai Patients With Chronic Diseases,https://api.elsevier.com/content/abstract/scopus_id/85083323177
Indetermination of indeterminate biliary strictures,https://api.elsevier.com/content/abstract/scopus_id/85083319766
Synthesis of reusable biobased nano-catalyst from waste sugarcane bagasse for biodiesel production,https://api.elsevier.com/content/abstract/scopus_id/85083008651
Determination of anti-leishmanial drugs efficacy against Leishmania martiniquensis using a colorimetric assay,https://api.elsevier.com/content/abstract/scopus_id/85082942961
Multi Response Optimization of Bioactive Starch Foam Composite Using Taguchi’s Method and Grey Relational Analysis,https://api.elsevier.com/content/abstract/scopus_id/85082859512
Potential Thai medicinal plants for neurodegenerative diseases: A review focusing on the anti-glutamate toxicity effect,https://api.elsevier.com/content/abstract/scopus_id/85082798725
Determination of radiation dose and low-dose protocol for digital chest tomosynthesis using radiophotoluminescent (RPL) glass dosimeters,https://api.elsevier.com/content/abstract/scopus_id/85082795703
The wake of a three-dimensional underwater obstacle: Effect of bottom boundary conditions,https://api.elsevier.com/content/abstract/scopus_id/85082769527
The impact of corrected field output factors based on IAEA/AAPM code of practice on small-field dosimetry to the calculated monitor unit in eclipse™ treatment planning system,https://api.elsevier.com/content/abstract/scopus_id/85082764974
"Immune response and protective efficacy of intramuscular and intradermal vaccination with porcine reproductive and respiratory syndrome virus 1 (PRRSV-1) modified live vaccine against highly pathogenic PRRSV-2 (HP-PRRSV-2) challenge, either alone or in combination with of PRRSV-1",https://api.elsevier.com/content/abstract/scopus_id/85082726974
Fatty acid–binding protein 4 downregulation drives calcification in the development of kidney stone disease,https://api.elsevier.com/content/abstract/scopus_id/85082708676
Returns to education among the informally employed in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85082604089
Is childhood obstructive sleep apnoea an independent risk factor of hypertension in adulthood?,https://api.elsevier.com/content/abstract/scopus_id/85082553951
International comparison of peritoneal dialysis prescriptions from the Peritoneal Dialysis Outcomes and Practice Patterns Study (PDOPPS),https://api.elsevier.com/content/abstract/scopus_id/85082413535
Hepatic expression of HGF/C-met and native liver survival in biliary atresia,https://api.elsevier.com/content/abstract/scopus_id/85082065400
Effect of lidocaine nebuliser compared with NSS nebuliser in reducing cough symptom and pain in early tracheostomy care,https://api.elsevier.com/content/abstract/scopus_id/85082058650
Mastering nocturnal jigsaws in Parkinson’s disease: a dusk-to-dawn review of night-time symptoms,https://api.elsevier.com/content/abstract/scopus_id/85081735901
Molecular approaches to allergen-specific immunotherapy: Are we so far from clinical implementation?,https://api.elsevier.com/content/abstract/scopus_id/85081667499
Superhydrophobic surface modification for corrosion protection of metals and alloys,https://api.elsevier.com/content/abstract/scopus_id/85081545491
Global Retinoblastoma Presentation and Analysis by National Income Level,https://api.elsevier.com/content/abstract/scopus_id/85081545321
Multi-model projections of precipitation extremes in Southeast Asia based on CORDEX-Southeast Asia simulations,https://api.elsevier.com/content/abstract/scopus_id/85081362399
The evolutionarily conserved HtrA is associated with stress tolerance and protein homeostasis in the halotolerant cyanobacterium Halothece sp. PCC7418,https://api.elsevier.com/content/abstract/scopus_id/85081298329
Modulation of DNA and RNA by PNA,https://api.elsevier.com/content/abstract/scopus_id/85081284992
Adsorptions of lithium ion/atom and packing of Li ions on graphene quantum dots: Application for Li-ion battery,https://api.elsevier.com/content/abstract/scopus_id/85081268303
"The clinical characteristics, pre- and post–liver transplantation outcomes in patients having autoimmune overlap syndromes",https://api.elsevier.com/content/abstract/scopus_id/85081228270
Genetic and clinical risk factors associated with phenytoin-induced cutaneous adverse drug reactions in Thai population,https://api.elsevier.com/content/abstract/scopus_id/85080930244
Phase inversion temperature-fabricated cinnamon oil nanoemulsion as a natural preservative for prolonging shelf-life of chilled Asian seabass (Lates calcarifer) fillets,https://api.elsevier.com/content/abstract/scopus_id/85080095931
Dynamic feedback control of day-to-day traffic disequilibrium process,https://api.elsevier.com/content/abstract/scopus_id/85080033632
Increased Levels of Plasma Tumor Necrosis Factor-α Mediate Schizophrenia Symptom Dimensions and Neurocognitive Impairments and Are Inversely Associated with Natural IgM Directed to Malondialdehyde and Paraoxonase 1 Activity,https://api.elsevier.com/content/abstract/scopus_id/85079469667
Silver nanoparticle/bacterial nanocellulose paper composites for paste-and-read SERS detection of pesticides on fruit surfaces,https://api.elsevier.com/content/abstract/scopus_id/85079322917
Impaired ability to turn in bed in parkinson's disease as a potential rare cause of positional asphyxia: a sensor-based analysis,https://api.elsevier.com/content/abstract/scopus_id/85079233550
Alginate microencapsulated human hepatocytes for the treatment of acute liver failure in children,https://api.elsevier.com/content/abstract/scopus_id/85079126777
Virus-like particles displaying major house dust mite allergen Der p 2 for prophylactic allergen immunotherapy,https://api.elsevier.com/content/abstract/scopus_id/85079035273
Neurodevelopmental pathways in bipolar disorder,https://api.elsevier.com/content/abstract/scopus_id/85079000040
Systemic distribution of progesterone receptor subtypes in human tissues,https://api.elsevier.com/content/abstract/scopus_id/85078933265
Enhanced H2 production with efficient N2-fixation by fructose mixotrophically grown Anabaena sp. PCC 7120 strain disrupted in uptake hydrogenase,https://api.elsevier.com/content/abstract/scopus_id/85078870973
Enhancing purchase intention in circular economy: An empirical evidence of remanufactured automotive product in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85078511373
Comprehensive investigation on bond mechanism of embedded through-section fiber-reinforced polymer bars to concrete for structural analysis,https://api.elsevier.com/content/abstract/scopus_id/85078429790
Antioxidant and Anti-inflammatory Diagnostic Biomarkers in Multiple Sclerosis: A Machine Learning Study,https://api.elsevier.com/content/abstract/scopus_id/85078364928
"Duck Tembusu virus detection and characterization from mosquitoes in duck farms, Thailand",https://api.elsevier.com/content/abstract/scopus_id/85078248569
An iterative elastic SBFE approach for collapse load analysis of inelastic structures,https://api.elsevier.com/content/abstract/scopus_id/85077504487
Synthesis and electrochemical performance of LiV3O8/graphene for aqueous lithium batteries,https://api.elsevier.com/content/abstract/scopus_id/85076515910
Unilateral breast enlargement secondary to hemodialysis arteriovenous fistula,https://api.elsevier.com/content/abstract/scopus_id/85075535059
Risk factors of foot and mouth disease in an endemic area on low vaccination rate in Xayaboury province of Lao People’s Democratic Republic (Lao PDR),https://api.elsevier.com/content/abstract/scopus_id/85075452717
Trinucleotide repeat expansion in the transcription factor 4 (TCF4) gene in Thai patients with Fuchs endothelial corneal dystrophy,https://api.elsevier.com/content/abstract/scopus_id/85073976767
Optimal scheduling of electric vehicles aggregator under market price uncertainty using robust optimization technique,https://api.elsevier.com/content/abstract/scopus_id/85073565672
"The Effects of Restricted Protein Diet Supplemented With Ketoanalogue on Renal Function, Blood Pressure, Nutritional Status, and Chronic Kidney Disease-Mineral and Bone Disorder in Chronic Kidney Disease Patients: A Systematic Review and Meta-Analysis",https://api.elsevier.com/content/abstract/scopus_id/85073050046
The potential use of cross-linked alginate/gelatin hydrogels containing silver nanoparticles for wound dressing applications,https://api.elsevier.com/content/abstract/scopus_id/85068863732
Physical and psychological predictors on pain intensity in conscripts with plantar fasciitis,https://api.elsevier.com/content/abstract/scopus_id/85062589326
Predicting bacteria causing acute bacterial rhinosinusitis by clinical features Predição de bactérias causadoras de rinossinusite bacteriana aguda por características clínicas,https://api.elsevier.com/content/abstract/scopus_id/85060333274
Student and feedback: Which type of feedback is preferable?,https://api.elsevier.com/content/abstract/scopus_id/85053877118
